id;Name;Quant;Type;Date;Status;Province;lat;lon;;;;;;
Zaporizhia Oblast;Т-64БВ;1;MBT;15.05.2022;DESTROYED;ЗАПОРОЖСКАЯ ОБЛАСТЬ;47.695278;36.562771;;;;;;
Zaporizhia Oblast;Т-64БВ;1;MBT;15.05.2022;DESTROYED;ЗАПОРОЖСКАЯ ОБЛАСТЬ;47.695278;36.562771;;;;;;
Zaporizhia Oblast;Т-64БВ;1;MBT;15.05.2022;DESTROYED;ЗАПОРОЖСКАЯ ОБЛАСТЬ;47.695278;36.562771;;;;;;
Luhansk Oblast;Т-64БВ;1;MBT;17.05.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.721608;38.564900;;;;;;
Kharkiv Oblast;БТР-4Е;1;APC;25.02.2022;DESTROYED;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.061622;36.534374;;;;;;
Chernihiv Oblast;Т-64БВ;1;MBT;07.04.2022;DESTROYED;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.491512;31.298320;;;;;;
Luhansk Oblast;Т-64БМ;1;MBT;15.05.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.927134;38.248486;;;;;;
Kyiv Oblast;БМП-1;1;AIFV;12.03.2022;DESTROYED;КИЕВСКАЯ ОБЛАСТЬ;50.507424;29.810188;;;;;;
Kyiv Oblast;БМП-1;1;AIFV;30.03.2022;DESTROYED;КИЕВСКАЯ ОБЛАСТЬ;50.507424;29.810188;;;;;;
Kyiv Oblast;БМП-1;1;AIFV;30.03.2022;DESTROYED;КИЕВСКАЯ ОБЛАСТЬ;50.507424;29.810188;;;;;;
Luhansk Oblast;Т-64БВ;1;MBT;15.05.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.927134;38.248486;;;;;;
Luhansk Oblast;Т-64БМ;1;MBT;15.05.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.927134;38.248486;;;;;;
Luhansk Oblast;Т-64БМ;1;MBT;15.05.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.927134;38.248486;;;;;;
Donetsk Oblast;AT-105 ICV;1;APC;17.05.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;48.150246;37.737003;;;;;;
Donetsk Oblast;Т-80БВ;1;MBT;16.05.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.099781;37.599348;;;;;;
Donetsk Oblast;Т-80БВ;1;MBT;16.05.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.099781;37.599348;;;;;;
Donetsk Oblast;Т-64БВ ОБР. 2017;1;MBT;03.03.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.460910;37.654170;;;;;;
Donetsk Oblast;Т-64БВ ОБР. 2017;1;MBT;03.03.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.460910;37.654170;;;;;;
Donetsk Oblast;БТР-4Е;1;APC;13.04.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;47.102659;37.635390;;;;;;
Luhansk Oblast;Т-64БМ;1;MBT;15.05.2022;CAPTURED;ЛУГАНСКАЯ ОБЛАСТЬ;49.025828;38.369633;;;;;;
Kharkiv Oblast;2С1;1;ARTY;17.05.2022;CAPTURED;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.992167;36.231202;;;;;;
Luhansk Oblast;1В18;1;APC;18.05.2022;CAPTURED;ЛУГАНСКАЯ ОБЛАСТЬ;48.737170;39.234169;;;;;;
Luhansk Oblast;БМП-2К;1;AIFV;19.05.2022;CAPTURED;ЛУГАНСКАЯ ОБЛАСТЬ;48.737170;39.234169;;;;;;
Kherson Oblast;БРДМ-2;1;RECCE;01.03.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.472800;32.417126;;;;;;
Kherson Oblast;БРДМ-2;1;RECCE;01.03.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.472800;32.417126;;;;;;
Kherson Oblast;БРДМ-2;1;RECCE;01.03.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.472800;32.417126;;;;;;
Kherson Oblast;БРДМ-2;1;RECCE;01.03.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.472800;32.417126;;;;;;
Kherson Oblast;БРДМ-2;1;RECCE;01.03.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.472800;32.417126;;;;;;
Kherson Oblast;БРДМ-2;1;RECCE;01.03.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.472800;32.417126;;;;;;
Kherson Oblast;БРДМ-2;1;RECCE;01.03.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.472800;32.417126;;;;;;
Kherson Oblast;БРДМ-2;1;RECCE;01.03.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.472800;32.417126;;;;;;
Kherson Oblast;БТР-80;1;APC;01.03.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.791489;34.534455;;;;;;
Kherson Oblast;Т-64БВ;1;MBT;03.03.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.640319;32.614935;;;;;;
Chernihiv Oblast;Т-64БВ;1;MBT;07.04.2022;DESTROYED;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.562563;31.027576;;;;;;
Luhansk Oblast;БМП-1;1;AIFV;19.05.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.737170;39.234169;;;;;;
Donetsk Oblast;БМП-2;1;AIFV;20.03.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;47.789155;37.554173;;;;;;
Chernihiv Oblast;БМП-1;1;AIFV;07.04.2022;DESTROYED;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.491512;31.298320;;;;;;
Kharkiv Oblast;Т-72Б;1;MBT;16.05.2022;DESTROYED;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.272249;36.183205;;;;;;
Kharkiv Oblast;Т-72Б1;1;MBT;16.05.2022;DESTROYED;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.272249;36.183205;;;;;;
Donetsk Oblast;Т-72Б;1;MBT;18.05.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;48.994778;37.890578;;;;;;
Luhansk Oblast;БРМ-1К;1;AIFV;19.05.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.947087;38.526517;;;;;;
;БРДМ-2РХБ;1;RECCE;20.05.2022;DESTROYED;;;;;;;;;
Luhansk Oblast;9А33Б;1;AA;18.05.2022;CAPTURED;ЛУГАНСКАЯ ОБЛАСТЬ;48.737170;39.234169;;;;;;
Luhansk Oblast;9П148;1;RECCE;18.05.2022;CAPTURED;ЛУГАНСКАЯ ОБЛАСТЬ;48.737170;39.234169;;;;;;
;AT-105 ICV;1;APC;20.05.2022;CAPTURED;;;;;;;;;
Kharkiv Oblast;9П149;1;RECCE;20.05.2022;CAPTURED;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.212403;37.310895;;;;;;
Donetsk Oblast;Т-64Б1М;1;MBT;21.05.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.099050;37.602972;;;;;;
Donetsk Oblast;Т-72АМТ;1;MBT;19.05.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;48.194322;37.780936;;;;;;
Luhansk Oblast;БМП-1;1;AIFV;25.04.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.723504;38.629943;;;;;;
Kherson Oblast;БМП-1;1;AIFV;03.03.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.791489;34.534455;;;;;;
;9К35;1;AA;21.05.2022;DESTROYED;;;;;;;;;
Kharkiv Oblast;БТР-4Е;1;APC;15.05.2022;DESTROYED;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.057173;36.362941;;;;;;
Donetsk Oblast;БТР-4Е;1;APC;15.04.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;47.101101;37.572685;;;;;;
Donetsk Oblast;Т-54;1;MBT;22.05.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.099781;37.599348;;;;;;
Donetsk Oblast;БРМ-1К;1;AIFV;23.05.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.099781;37.599348;;;;;;
Donetsk Oblast;МТ-ЛБ;1;APC;01.03.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;47.089809;37.783707;;;;;;
Donetsk Oblast;БТР-80;1;APC;23.05.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;49.174731;37.529645;;;;;;
Donetsk Oblast;БТР-3Е;1;APC;23.05.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;47.113946;37.608766;;;;;;
Donetsk Oblast;БТР-3М2;1;APC;23.05.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.097406;37.608685;;;;;;
Kharkiv Oblast;БТР-4Е;1;APC;23.05.2022;CAPTURED;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.992167;36.231202;;;;;;
Kharkiv Oblast;БМП-2;1;AIFV;24.05.2022;DESTROYED;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.057173;36.362941;;;;;;
Luhansk Oblast;БТР-60ПБ;1;APC;24.05.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;49.025828;38.369633;;;;;;
Donetsk Oblast;БРДМ-2;1;RECCE;24.05.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;49.009824;37.773590;;;;;;
Kharkiv Oblast;Т-64БВ;1;MBT;24.05.2022;CAPTURED;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.057173;36.362941;;;;;;
Kherson Oblast;БТР-80;1;APC;25.05.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.611373;32.719687;;;;;;
Kherson Oblast;БТР-80;1;APC;25.05.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.611373;32.719687;;;;;;
Kherson Oblast;БТР-80;1;APC;25.05.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.611373;32.719687;;;;;;
;БММ-4С;1;APC;27.05.2022;CAPTURED;;;;;;;;;
Luhansk Oblast;БМП-2;1;AIFV;04.04.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.633795;38.376550;;;;;;
Donetsk Oblast;БТР-80;1;APC;13.04.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;47.101101;37.572685;;;;;;
Donetsk Oblast;Т-64БМ;1;MBT;03.05.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;48.981271;37.820246;;;;;;
Donetsk Oblast;БРДМ-2;1;RECCE;12.05.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;47.096794;37.611101;;;;;;
Luhansk Oblast;9П148;1;RECCE;26.05.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.696323;38.477242;;;;;;
;Т-64БВ;1;MBT;28.05.2022;DESTROYED;;;;;;;;;
Donetsk Oblast;Т-64Б1М;1;MBT;12.05.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.101101;37.572685;;;;;;
Chernihiv Oblast;1В14;1;APC;23.03.2022;DESTROYED;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.518007;31.357514;;;;;;
Luhansk Oblast;Т-64БВК;1;MBT;25.05.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.524000;38.370918;;;;;;
Luhansk Oblast;БТР-80;1;APC;28.05.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.728218;38.207710;;;;;;
Kherson Oblast;БМП-1;1;AIFV;29.05.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;47.236966;33.187845;;;;;;
Luhansk Oblast;Т-64БВ;1;MBT;29.05.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.945640;38.535344;;;;;;
;Т-72Б;1;MBT;29.05.2022;DESTROYED;;;;;;;;;
Luhansk Oblast;Т-72Б1;1;MBT;31.05.2022;CAPTURED;ЛУГАНСКАЯ ОБЛАСТЬ;49.191274;37.278279;;;;;;
Mykolaiv Oblast;Т-64БВ ОБР. 2017;1;MBT;31.05.2022;DESTROYED;НИКОЛАЕВСКАЯ ОБЛАСТЬ;47.484055;32.660085;;;;;;
Donetsk Oblast;БТР-Д;1;APC;06.04.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;48.015877;37.802850;;;;;;
Mykolaiv Oblast;2С3;1;ARTY;31.05.2022;DESTROYED;НИКОЛАЕВСКАЯ ОБЛАСТЬ;47.124750;32.580022;;;;;;
Luhansk Oblast;МТ-ЛБ-Т-23-2;1;AA;30.05.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.945877;38.539640;;;;;;
;Т-64БВ;1;MBT;01.06.2022;DESTROYED;;;;;;;;;
Donetsk Oblast;БТР-80;1;APC;01.06.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;48.918829;37.856255;;;;;;
Donetsk Oblast;БТР-80;1;APC;02.06.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.205705;37.749993;;;;;;
Luhansk Oblast;БМП-1;1;AIFV;01.06.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.695341;38.418349;;;;;;
Mykolaiv Oblast;2С1;1;ARTY;30.03.2022;DESTROYED;НИКОЛАЕВСКАЯ ОБЛАСТЬ;47.050696;32.365085;;;;;;
Mykolaiv Oblast;2С1;1;ARTY;30.03.2022;DESTROYED;НИКОЛАЕВСКАЯ ОБЛАСТЬ;47.050696;32.365085;;;;;;
Mykolaiv Oblast;2С1;1;ARTY;30.03.2022;DESTROYED;НИКОЛАЕВСКАЯ ОБЛАСТЬ;47.050696;32.365085;;;;;;
Luhansk Oblast;2С6;1;AA;02.06.2022;CAPTURED;ЛУГАНСКАЯ ОБЛАСТЬ;48.953355;38.490268;;;;;;
Kharkiv Oblast;Т-72Б1;1;MBT;03.06.2022;CAPTURED;ХАРЬКОВСКАЯ ОБЛАСТЬ;50.205003;36.665989;;;;;;
Zaporizhia Oblast;БМП-2;1;AIFV;02.06.2022;DESTROYED;ЗАПОРОЖСКАЯ ОБЛАСТЬ;47.703841;36.443133;;;;;;
Kharkiv Oblast;Т-72Б;1;MBT;05.03.2022;DESTROYED;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.153646;37.063985;;;;;;
Donetsk Oblast;БТР-4Е;1;APC;01.05.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;47.101329;37.574726;;;;;;
Luhansk Oblast;МТ-ЛБС;1;APC;06.03.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;49.025828;38.369633;;;;;;
;БРДМ-2Л1;1;RECCE;05.06.2022;CAPTURED;;;;;;;;;
;БРДМ-2Л1;1;RECCE;05.06.2022;CAPTURED;;;;;;;;;
Luhansk Oblast;"	БТР-80";1;APC;04.06.2022;CAPTURED;ЛУГАНСКАЯ ОБЛАСТЬ;49.049943;38.221114;;;;;;
Kherson Oblast;"	БТР-80";1;APC;03.03.2022;DESTROYED;ХЕРСОНСКАЯ ОБЛАСТЬ;46.791489;34.534455;;;;;;
Luhansk Oblast;Т-64БВ;1;MBT;06.06.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.956774;38.473875;;;;;;
Donetsk Oblast;БРДМ-2Т;1;RECCE;08.06.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.100379;37.578852;;;;;;
Donetsk Oblast;Т-80БВ;1;MBT;28.05.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;48.998676;37.434073;;;;;;
;Т-64БВ ОБР. 2017;1;MBT;07.06.2022;DESTROYED;;;;;;;;;
;БТР-4Е;1;APC;09.06.2022;CAPTURED;;;;;;;;;
Chernihiv Oblast;Т-64БВ;1;MBT;07.04.2022;DESTROYED;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.565551;31.249039;;;;;;
;Т-72M1;1;MBT;09.06.2022;CAPTURED;;;;;;;;;
Donetsk Oblast;2С7;1;ARTY;08.06.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;48.781989;38.075533;;;;;;
Luhansk Oblast;9П148;1;RECCE;26.05.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.696513;38.384747;;;;;;
;БТР-3Е;1;APC;30.05.2022;DESTROYED;;;;;;;;;
;БТР-3Е;1;APC;30.05.2022;DESTROYED;;;;;;;;;
Donetsk Oblast;БМП-2;1;AIFV;13.06.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;48.981271;37.820246;;;;;;
Luhansk Oblast;МТ-ЛБ;1;APC;09.06.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.792048;38.551021;;;;;;
Donetsk Oblast;БМП-1;1;AIFV;25.04.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;49.032723;37.831359;;;;;;
Donetsk Oblast;БМП-1;1;AIFV;25.04.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;49.032723;37.831359;;;;;;
;Т-64БВ;1;MBT;15.06.2022;CAPTURED;;;;;;;;;
Donetsk Oblast;БРДМ-2;1;RECCE;15.06.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;49.020579;37.390508;;;;;;
Luhansk Oblast;БТР-60ПБ;1;APC;15.06.2022;DESTROYED;ЛУГАНСКАЯ ОБЛАСТЬ;48.935086;38.503830;;;;;;
Chernihiv Oblast;БРДМ-2Л1;1;RECCE;01.03.2022;DESTROYED;ЧЕРНИГОВСКАЯ ОБЛАСТЬ;51.532525;31.238713;;;;;;
Kharkiv Oblast;Т-64БВ;1;MBT;14.04.2022;DESTROYED;ХАРЬКОВСКАЯ ОБЛАСТЬ;49.114863;36.895731;;;;;;
Donetsk Oblast;БТР-3Е;1;APC;23.05.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;47.111105;37.606929;;;;;;
Donetsk Oblast;2С3;1;ARTY;12.04.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.162487;37.556909;;;;;;
Donetsk Oblast;2С3;1;ARTY;12.04.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.151073;37.561962;;;;;;
Donetsk Oblast;2С1;1;ARTY;12.04.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.152890;37.557209;;;;;;
Donetsk Oblast;2С1;1;ARTY;12.04.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.151073;37.561962;;;;;;
Donetsk Oblast;2С1;1;ARTY;12.04.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.151073;37.561962;;;;;;
Donetsk Oblast;МТ-ЛБ;1;APC;12.04.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.150278;37.556780;;;;;;
Donetsk Oblast;СНАР-10;1;APC;12.04.2022;CAPTURED;ДОНЕЦКАЯ ОБЛАСТЬ;47.149395;37.561522;;;;;;
Donetsk Oblast;БРМ-1К;1;AIFV;15.06.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;48.803126;38.051913;;;;;;
Zaporizhia Oblast;Т-64БВ;1;MBT;16.06.2022;DESTROYED;ЗАПОРОЖСКАЯ ОБЛАСТЬ;46.842187;35.372880;;;;;;
Donetsk Oblast;1В13;1;APC;12.04.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;47.162042;37.555464;;;;;;
Donetsk Oblast;БММ-70;1;APC;12.04.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;47.111105;37.606929;;;;;;
Donetsk Oblast;AT-105 ICV;1;APC;12.04.2022;DESTROYED;ДОНЕЦКАЯ ОБЛАСТЬ;47.150186;37.557084;;;;;;
Zaporizhia Oblast;2С3;1;ARTY;16.06.2022;DESTROYED;ЗАПОРОЖСКАЯ ОБЛАСТЬ;46.842187;35.372880;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
